grupo,programa,periodo,semestre,modalidad,sede,peama,sede_oferta,programa_original_crudo,puntaje,cupos,fuente,ord
Medellín,Ingeniería Administrativa,2014-1,I,Regular,Medellín,,,Ingeniería Administrativa,631.7629,74,141-regulares-y-MBPMed.pdf,4028
Medellín,Ingeniería Administrativa,2014-2,II,Regular,Medellín,,,Ingeniería Administrativa,592.1068,55,142-regulares-y-MBPMed.pdf,4029
Medellín,Ingeniería Administrativa,2015-1,I,Regular,Medellín,,,Ingeniería Administrativa,625.2783,50,151_regulares_y_MBPMed.pdf,4030
Medellín,Ingeniería Administrativa,2015-2,II,Regular,Medellín,,,Ingeniería Administrativa,569.6279,50,152_regulares_y_MBPMed.pdf,4031
Medellín,Ingeniería Administrativa,2016-1,I,Regular,Medellín,,,Ingeniería Administrativa,649.111,52,161_regulares_y_MBPMed.pdf,4032
Medellín,Ingeniería Administrativa,2016-2,II,Regular,Medellín,,,Ingeniería Administrativa,578.5308,52,162_regulares_y_MBPMed.pdf,4033
Medellín,Ingeniería Administrativa,2017-1,I,Regular,Medellín,,,Ingeniería Administrativa,634.5134,50,171_regulares_y_MBPMed.pdf,4034
Medellín,Ingeniería Administrativa,2017-2,II,Regular,Medellín,,,Ingeniería Administrativa,573.57,50,172_regulares_y_MBPMedellin.pdf,4035
Medellín,Ingeniería Administrativa,2018-1,I,Regular,Medellín,,,Ingeniería Administrativa,644.8582,46,181_regulares_y_MBPMedellin.pdf,4036
Medellín,Ingeniería Administrativa,2018-2,II,Regular,Medellín,,,Ingeniería Administrativa,587.4347,50,182_regulares_y_MBP_Medellin.pdf,4037
Medellín,Ingeniería Administrativa,2019-1,I,Regular,Medellín,,,Ingeniería Administrativa,625.027,59,191_regulares_y_MBP_Medellin.pdf,4038
Medellín,Ingeniería Administrativa,2019-2,II,Regular,Medellín,,,Ingeniería Administrativa,545.2043,55,192_regulares_y_MBP_Medellin.pdf,4039
Medellín,Ingeniería Administrativa,2020-1,I,Regular,Medellín,,,Ingenieria Administrativa,625.6008,54,201_regulares_y_MBP_Medellin.pdf,4040
Medellín,Ingeniería Administrativa,2020-2,II,Regular,Medellín,,,Ingeniería Administrativa,530.0,74,202_regulares_y_MBP_Medellin.pdf,4041
Medellín,Ingeniería Administrativa,2021-1,I,Regular,Medellín,,,Ingenieria Administrativa,587.1483,66,211_regulares_y_MBP_MEDELLIN.pdf,4042
Medellín,Ingeniería Administrativa,2021-2,II,Regular,Medellín,,,Ingenieria Administrativa,551.5372,55,212_regulares_y_MBP-Medellin.pdf,4043
Medellín,Ingeniería Administrativa,2022-1,I,Regular,Medellín,,,Ingenieria Administrativa,587.7515,55,22-1_regulares_y_MBP_MEDELLIN.pdf,4044
Medellín,Ingeniería Administrativa,2022-2,II,Regular,Medellín,,,Ingenieria Administrativa,518.4295,57,22-2_regulares_y_MBP_MEDELLIN.pdf,4045
Medellín,Ingeniería Administrativa,2023-1,I,Regular,Medellín,,,Ingenierfa Administrativa,558.3886,65,23-1_regulares_y_MBP_MEDELLIN.pdf,4046
Medellín,Ingeniería Administrativa,2023-2,II,Regular,Medellín,,,Ingenierfa Administrativa,490.075,62,23-2_regulares_y_MBP_MEDELLIN.pdf,4047
Medellín,Ingeniería Administrativa,2024-1,I,Regular,Medellín,,,Ingenieria Administrativa,567.6629,64,24-1_regulares_y_MBP_MEDELLIN.pdf,4048
Medellín,Ingeniería Administrativa,2024-2,II,Regular,Medellín,,,Ingenieria Administrativa,458.6637,72,24-2_regulares_y_MBP_MEDELLIN.pdf,4049
Medellín,Ingeniería Administrativa,2025-1,I,Regular,Medellín,,,Ingenieria Administrativa,541.213,76,2025-1_regulares_y_MBP_MEDELLIN.pdf,4050
Medellín,Ingeniería Administrativa,2025-2,II,Regular,Medellín,,,Ingenieria Administrativa,435.6466,80,regulares_y_MBP_MEDELLIN.pdf,4051
Medellín,Ingeniería Administrativa,2026-1,I,Regular,Medellín,,,Ingenieria Administrativa,494.7887,88,26-1_regulares_y_MBP_MEDELLIN.pdf,4052
Medellín,Ingeniería Agronómica,2007-1,I,Regular,Medellín,,,INGENIERIA AGRONOMICA,462.0,72,estadisticas_med_I_07.pdf,4014
Medellín,Ingeniería Agronómica,2007-2,II,Regular,Medellín,,,Ingenieria Agronomica,528.0,75,estadisticas_med_II_07.pdf,4015
Medellín,Ingeniería Agronómica,2008-1,I,Regular,Medellín,,,Ingenieria Agronomica,550.0,75,estadisticas_med_I_08.pdf,4016
Medellín,Ingeniería Agronómica,2008-2,II,Regular,Medellín,,,Ingeniería Agronómica,502.7609,78,estadisticas_med_II_08.pdf,4017
Medellín,Ingeniería Agronómica,2009-1,I,Regular,Medellín,,,Ingeniería Agronómica,558.64,84,estadisticas_med_I_09.pdf,4018
Medellín,Ingeniería Agronómica,2009-2,II,Regular,Medellín,,,Ingenieria Agronómica,506.6607,85,092-regulares-y-MBP-web-MED.pdf,4019
Medellín,Ingeniería Agronómica,2010-1,I,Regular,Medellín,,,Ingeniería Agronómica,504.3255,88,101-regulares-y-MBP-web-MED.pdf,4020
Medellín,Ingeniería Agronómica,2010-2,II,Regular,Medellín,,,Ingeniería Agronómica,500.0263,52,102-regulares-y-MBP-web-MED.pdf,4021
Medellín,Ingeniería Agronómica,2011-1,I,Regular,Medellín,,,Ingeniería Agronómica,504.7309,79,111-regulares-y-MBP-web-MED1.pdf,4022
Medellín,Ingeniería Agronómica,2011-2,II,Regular,Medellín,,,Ingeniería Agronómica,503.7832,64,112-regulares-y-MBP-web-MED.pdf,4023
Medellín,Ingeniería Agronómica,2012-2,II,Regular,Medellín,,,Ingenieria Agronomica,501.6673,52,122-regulares-y-MBP-web-MED.pdf,4025
Medellín,Ingeniería Agronómica,2013-1,I,Regular,Medellín,,,Ingenieria Agronomica,551.7907,39,131-regulares-y-MBP-web-Med.pdf,4026
Medellín,Ingeniería Agronómica,2013-2,II,Regular,Medellín,,,Ingeniería Agronómica,573.7636,33,132-regulares-y-MBP-web-Med.pdf,4027
Medellín,Ingeniería Agronómica,2014-1,I,Regular,Medellín,,,Ingeniería Agronómica,617.8665,44,141-regulares-y-MBPMed.pdf,4028
Medellín,Ingeniería Agronómica,2014-2,II,Regular,Medellín,,,Ingeniería Agronómica,537.7429,49,142-regulares-y-MBPMed.pdf,4029
Medellín,Ingeniería Agronómica,2015-1,I,Regular,Medellín,,,Ingeniería Agronómica,583.6674,58,151_regulares_y_MBPMed.pdf,4030
Medellín,Ingeniería Agronómica,2015-2,II,Regular,Medellín,,,Ingeniería Agronómica,524.5622,55,152_regulares_y_MBPMed.pdf,4031
Medellín,Ingeniería Agronómica,2016-1,I,Regular,Medellín,,,Ingeniería Agronómica,575.514,60,161_regulares_y_MBPMed.pdf,4032
Medellín,Ingeniería Agronómica,2016-2,II,Regular,Medellín,,,Ingeniería Agronómica,500.8972,83,162_regulares_y_MBPMed.pdf,4033
Medellín,Ingeniería Agronómica,2017-1,I,Regular,Medellín,,,Ingeniería Agronómica,575.0896,82,171_regulares_y_MBPMed.pdf,4034
Medellín,Ingeniería Agronómica,2017-2,II,Regular,Medellín,,,Ingeniería Agronómica,501.13,77,172_regulares_y_MBPMedellin.pdf,4035
Medellín,Ingeniería Agronómica,2018-1,I,Regular,Medellín,,,Ingeniería Agronómica,575.5905,95,181_regulares_y_MBPMedellin.pdf,4036
Medellín,Ingeniería Agronómica,2018-2,II,Regular,Medellín,,,Ingeniería Agronómica,513.3315,90,182_regulares_y_MBP_Medellin.pdf,4037
Medellín,Ingeniería Agronómica,2019-1,I,Regular,Medellín,,,Ingeniería Agronómica,574.7692,90,191_regulares_y_MBP_Medellin.pdf,4038
Medellín,Ingeniería Agronómica,2019-2,II,Regular,Medellín,,,Ingeniería Agronómica,451.8908,86,192_regulares_y_MBP_Medellin.pdf,4039
Medellín,Ingeniería Agronómica,2020-1,I,Regular,Medellín,,,Ingenieria Agronémica,549.9216,85,201_regulares_y_MBP_Medellin.pdf,4040
Medellín,Ingeniería Agronómica,2020-2,II,Regular,Medellín,,,Ingenieria Agronémica,313.8462,52,202_regulares_y_MBP_Medellin.pdf,4041
Medellín,Ingeniería Agronómica,2021-1,I,Regular,Medellín,,,Ingenieria Agronémica,439.9339,77,211_regulares_y_MBP_MEDELLIN.pdf,4042
Medellín,Ingeniería Agronómica,2021-2,II,Regular,Medellín,,,Ingenieria Agronémica,246.9217,77,212_regulares_y_MBP-Medellin.pdf,4043
Medellín,Ingeniería Agronómica,2022-1,I,Regular,Medellín,,,Ingenieria Agronémica,265.9152,83,22-1_regulares_y_MBP_MEDELLIN.pdf,4044
Medellín,Ingeniería Agronómica,2022-2,II,Regular,Medellín,,,Ingenierfa Agronémica,267.0328,58,22-2_regulares_y_MBP_MEDELLIN.pdf,4045
Medellín,Ingeniería Agronómica,2023-1,I,Regular,Medellín,,,Ingenieria Agronémica,461.8044,66,23-1_regulares_y_MBP_MEDELLIN.pdf,4046
Medellín,Ingeniería Agronómica,2023-2,II,Regular,Medellín,,,Ingenieria Agronémica,349.4521,49,23-2_regulares_y_MBP_MEDELLIN.pdf,4047
Medellín,Ingeniería Agronómica,2024-1,I,Regular,Medellín,,,Ingenierfa Agronémica,453.9911,73,24-1_regulares_y_MBP_MEDELLIN.pdf,4048
Medellín,Ingeniería Agronómica,2024-2,II,Regular,Medellín,,,Ingenierfa Agronémica,222.7922,46,24-2_regulares_y_MBP_MEDELLIN.pdf,4049
Medellín,Ingeniería Agronómica,2025-1,I,Regular,Medellín,,,Ingenierfa Agronémica,438.6948,66,2025-1_regulares_y_MBP_MEDELLIN.pdf,4050
Medellín,Ingeniería Agronómica,2025-2,II,Regular,Medellín,,,Ingenierfa Agronémica,286.827,42,regulares_y_MBP_MEDELLIN.pdf,4051
Medellín,Ingeniería Agronómica,2026-1,I,Regular,Medellín,,,Ingenierfa Agronémica,423.7827,71,26-1_regulares_y_MBP_MEDELLIN.pdf,4052
Medellín,Ingeniería Agrícola,2007-1,I,Regular,Medellín,,,INGENIERIA AGRICOLA,433.0,70,estadisticas_med_I_07.pdf,4014
Medellín,Ingeniería Agrícola,2007-2,II,Regular,Medellín,,,Ingenieria Agricola,514.0,73,estadisticas_med_II_07.pdf,4015
Medellín,Ingeniería Agrícola,2008-1,I,Regular,Medellín,,,Ingenieria Agricola,553.0,87,estadisticas_med_I_08.pdf,4016
Medellín,Ingeniería Agrícola,2008-2,II,Regular,Medellín,,,Ingeniería Agrícola,522.5736,78,estadisticas_med_II_08.pdf,4017
Medellín,Ingeniería Agrícola,2009-1,I,Regular,Medellín,,,Ingeniería Agrícola,554.63,84,estadisticas_med_I_09.pdf,4018
Medellín,Ingeniería Agrícola,2009-2,II,Regular,Medellín,,,Ingenieria Agrícola,501.4192,100,092-regulares-y-MBP-web-MED.pdf,4019
Medellín,Ingeniería Agrícola,2010-1,I,Regular,Medellín,,,Ingeniería Agrícola,501.6271,90,101-regulares-y-MBP-web-MED.pdf,4020
Medellín,Ingeniería Agrícola,2010-2,II,Regular,Medellín,,,Ingeniería Agrícola,500.4311,54,102-regulares-y-MBP-web-MED.pdf,4021
Medellín,Ingeniería Agrícola,2011-1,I,Regular,Medellín,,,Ingeniería Agrícola,510.9587,91,111-regulares-y-MBP-web-MED1.pdf,4022
Medellín,Ingeniería Agrícola,2011-2,II,Regular,Medellín,,,Ingeniería Agrícola,504.0695,92,112-regulares-y-MBP-web-MED.pdf,4023
Medellín,Ingeniería Agrícola,2012-2,II,Regular,Medellín,,,Ingenieria Agricola,500.7003,74,122-regulares-y-MBP-web-MED.pdf,4025
Medellín,Ingeniería Agrícola,2013-1,I,Regular,Medellín,,,Ingenieria Agricola,550.4482,78,131-regulares-y-MBP-web-Med.pdf,4026
Medellín,Ingeniería Agrícola,2013-2,II,Regular,Medellín,,,Ingeniería Agrícola,562.8295,68,132-regulares-y-MBP-web-Med.pdf,4027
Medellín,Ingeniería Agrícola,2014-1,I,Regular,Medellín,,,Ingeniería Agrícola,611.384,64,141-regulares-y-MBPMed.pdf,4028
Medellín,Ingeniería Agrícola,2014-2,II,Regular,Medellín,,,Ingeniería Agrícola,537.3051,90,142-regulares-y-MBPMed.pdf,4029
Medellín,Ingeniería Agrícola,2015-1,I,Regular,Medellín,,,Ingeniería Agrícola,575.0056,90,151_regulares_y_MBPMed.pdf,4030
Medellín,Ingeniería Agrícola,2015-2,II,Regular,Medellín,,,Ingeniería Agrícola,519.6884,90,152_regulares_y_MBPMed.pdf,4031
Medellín,Ingeniería Agrícola,2016-1,I,Regular,Medellín,,,Ingeniería Agrícola,575.1101,90,161_regulares_y_MBPMed.pdf,4032
Medellín,Ingeniería Agrícola,2016-2,II,Regular,Medellín,,,Ingeniería Agrícola,507.8692,89,162_regulares_y_MBPMed.pdf,4033
Medellín,Ingeniería Agrícola,2017-1,I,Regular,Medellín,,,Ingeniería Agrícola,575.7891,90,171_regulares_y_MBPMed.pdf,4034
Medellín,Ingeniería Agrícola,2017-2,II,Regular,Medellín,,,Ingeniería Agrícola,500.37,78,172_regulares_y_MBPMedellin.pdf,4035
Medellín,Ingeniería Agrícola,2018-1,I,Regular,Medellín,,,Ingeniería Agrícola,574.4095,90,181_regulares_y_MBPMedellin.pdf,4036
Medellín,Ingeniería Agrícola,2018-2,II,Regular,Medellín,,,Ingeniería Agrícola,515.5414,85,182_regulares_y_MBP_Medellin.pdf,4037
Medellín,Ingeniería Agrícola,2019-1,I,Regular,Medellín,,,Ingeniería Agrícola,571.6392,85,191_regulares_y_MBP_Medellin.pdf,4038
Medellín,Ingeniería Agrícola,2019-2,II,Regular,Medellín,,,Ingeniería Agrícola,450.6156,84,192_regulares_y_MBP_Medellin.pdf,4039
Medellín,Ingeniería Agrícola,2020-1,I,Regular,Medellín,,,Ingenieria Agricola,540.3577,85,201_regulares_y_MBP_Medellin.pdf,4040
Medellín,Ingeniería Agrícola,2020-2,II,Regular,Medellín,,,Agricola,324.6154,42,202_regulares_y_MBP_Medellin.pdf,4041
Medellín,Ingeniería Agrícola,2021-1,I,Regular,Medellín,,,Agricola,331.5016,66,211_regulares_y_MBP_MEDELLIN.pdf,4042
Medellín,Ingeniería Agrícola,2021-2,II,Regular,Medellín,,,Ingenieria Agricola,253.1221,63,212_regulares_y_MBP-Medellin.pdf,4043
Medellín,Ingeniería Agrícola,2022-1,I,Regular,Medellín,,,lIngenieria Agricola,219.0204,66,22-1_regulares_y_MBP_MEDELLIN.pdf,4044
Medellín,Ingeniería Agrícola,2022-2,II,Regular,Medellín,,,Ingenierfa Agricola,197.3699,46,22-2_regulares_y_MBP_MEDELLIN.pdf,4045
Medellín,Ingeniería Agrícola,2023-1,I,Regular,Medellín,,,Ingenierfa Agricola,452.3536,62,23-1_regulares_y_MBP_MEDELLIN.pdf,4046
Medellín,Ingeniería Agrícola,2023-2,II,Regular,Medellín,,,Ingenieria Agricola,323.9921,43,23-2_regulares_y_MBP_MEDELLIN.pdf,4047
Medellín,Ingeniería Agrícola,2024-1,I,Regular,Medellín,,,Ingenierfa Agricola,458.0666,63,24-1_regulares_y_MBP_MEDELLIN.pdf,4048
Medellín,Ingeniería Agrícola,2024-2,II,Regular,Medellín,,,Ingenieria Agricola,259.7909,23,24-2_regulares_y_MBP_MEDELLIN.pdf,4049
Medellín,Ingeniería Agrícola,2025-1,I,Regular,Medellín,,,Ingenierfa Agricola,321.4647,50,2025-1_regulares_y_MBP_MEDELLIN.pdf,4050
Medellín,Ingeniería Agrícola,2025-2,II,Regular,Medellín,,,Ingenierfa Agricola,284.1249,22,regulares_y_MBP_MEDELLIN.pdf,4051
Medellín,Ingeniería Agrícola,2026-1,I,Regular,Medellín,,,Ingenieria Agricola,229.3591,87,26-1_regulares_y_MBP_MEDELLIN.pdf,4052
Medellín,Ingeniería Ambiental,2010-2,II,Regular,Medellín,,,Ingeniería Ambiental,513.1203,66,102-regulares-y-MBP-web-MED.pdf,4021
Medellín,Ingeniería Ambiental,2011-1,I,Regular,Medellín,,,Ingeniería Ambiental,612.1679,68,111-regulares-y-MBP-web-MED1.pdf,4022
Medellín,Ingeniería Ambiental,2011-2,II,Regular,Medellín,,,Ingeniería Ambiental,598.3274,40,112-regulares-y-MBP-web-MED.pdf,4023
Medellín,Ingeniería Ambiental,2012-2,II,Regular,Medellín,,,Ingenieria Ambiental,606.8834,34,122-regulares-y-MBP-web-MED.pdf,4025
Medellín,Ingeniería Ambiental,2013-1,I,Regular,Medellín,,,Ingenieria Ambiental,634.8974,34,131-regulares-y-MBP-web-Med.pdf,4026
Medellín,Ingeniería Ambiental,2013-2,II,Regular,Medellín,,,Ingeniería Ambiental,607.784,42,132-regulares-y-MBP-web-Med.pdf,4027
Medellín,Ingeniería Ambiental,2014-1,I,Regular,Medellín,,,Ingeniería Ambiental,646.8001,43,141-regulares-y-MBPMed.pdf,4028
Medellín,Ingeniería Ambiental,2014-2,II,Regular,Medellín,,,Ingeniería Ambiental,589.0189,53,142-regulares-y-MBPMed.pdf,4029
Medellín,Ingeniería Ambiental,2015-1,I,Regular,Medellín,,,Ingeniería Ambiental,625.8061,49,151_regulares_y_MBPMed.pdf,4030
Medellín,Ingeniería Ambiental,2015-2,II,Regular,Medellín,,,Ingeniería Ambiental,577.6634,50,152_regulares_y_MBPMed.pdf,4031
Medellín,Ingeniería Ambiental,2016-1,I,Regular,Medellín,,,Ingeniería Ambiental,631.3731,49,161_regulares_y_MBPMed.pdf,4032
Medellín,Ingeniería Ambiental,2016-2,II,Regular,Medellín,,,Ingeniería Ambiental,576.2032,50,162_regulares_y_MBPMed.pdf,4033
Medellín,Ingeniería Ambiental,2017-1,I,Regular,Medellín,,,Ingeniería Ambiental,629.0691,50,171_regulares_y_MBPMed.pdf,4034
Medellín,Ingeniería Ambiental,2017-2,II,Regular,Medellín,,,Ingeniería Ambiental,573.77,50,172_regulares_y_MBPMedellin.pdf,4035
Medellín,Ingeniería Ambiental,2018-1,I,Regular,Medellín,,,Ingeniería Ambiental,625.4157,50,181_regulares_y_MBPMedellin.pdf,4036
Medellín,Ingeniería Ambiental,2018-2,II,Regular,Medellín,,,Ingeniería Ambiental,580.5593,49,182_regulares_y_MBP_Medellin.pdf,4037
Medellín,Ingeniería Ambiental,2019-1,I,Regular,Medellín,,,Ingeniería Ambiental,615.1522,48,191_regulares_y_MBP_Medellin.pdf,4038
Medellín,Ingeniería Ambiental,2019-2,II,Regular,Medellín,,,Ingeniería Ambiental,529.7027,50,192_regulares_y_MBP_Medellin.pdf,4039
Medellín,Ingeniería Ambiental,2020-1,I,Regular,Medellín,,,Ingenieria Ambiental,605.4177,49,201_regulares_y_MBP_Medellin.pdf,4040
Medellín,Ingeniería Ambiental,2020-2,II,Regular,Medellín,,,lIngenieria Ambiental,545.3846,39,202_regulares_y_MBP_Medellin.pdf,4041
Medellín,Ingeniería Ambiental,2021-1,I,Regular,Medellín,,,Ingenieria Ambiental,573.1099,44,211_regulares_y_MBP_MEDELLIN.pdf,4042
Medellín,Ingeniería Ambiental,2021-2,II,Regular,Medellín,,,Ingenieria Ambiental,523.1092,38,212_regulares_y_MBP-Medellin.pdf,4043
Medellín,Ingeniería Ambiental,2022-1,I,Regular,Medellín,,,Ingenieria Ambiental,565.4772,44,22-1_regulares_y_MBP_MEDELLIN.pdf,4044
Medellín,Ingeniería Ambiental,2022-2,II,Regular,Medellín,,,Ingenierfa Ambiental,465.2429,45,22-2_regulares_y_MBP_MEDELLIN.pdf,4045
Medellín,Ingeniería Ambiental,2023-1,I,Regular,Medellín,,,Ingenieria Ambiental,547.1083,43,23-1_regulares_y_MBP_MEDELLIN.pdf,4046
Medellín,Ingeniería Ambiental,2023-2,II,Regular,Medellín,,,Ingenieria Ambiental,453.3996,41,23-2_regulares_y_MBP_MEDELLIN.pdf,4047
Medellín,Ingeniería Ambiental,2024-1,I,Regular,Medellín,,,Ingenierfa Ambiental,502.989,42,24-1_regulares_y_MBP_MEDELLIN.pdf,4048
Medellín,Ingeniería Ambiental,2024-2,II,Regular,Medellín,,,Ingenierfa Ambiental,437.716,46,24-2_regulares_y_MBP_MEDELLIN.pdf,4049
Medellín,Ingeniería Ambiental,2025-1,I,Regular,Medellín,,,Ingenierfa Ambiental,490.9378,47,2025-1_regulares_y_MBP_MEDELLIN.pdf,4050
Medellín,Ingeniería Ambiental,2025-2,II,Regular,Medellín,,,Ingenierfa Ambiental,232.4759,41,regulares_y_MBP_MEDELLIN.pdf,4051
Medellín,Ingeniería Ambiental,2026-1,I,Regular,Medellín,,,Ingenierfa Ambiental,432.1287,51,26-1_regulares_y_MBP_MEDELLIN.pdf,4052
Medellín,Ingeniería Biológica,2007-1,I,Regular,Medellín,,,INGENIERIA BIOLOGICA,503.0,86,estadisticas_med_I_07.pdf,4014
Medellín,Ingeniería Biológica,2007-2,II,Regular,Medellín,,,Ingenieria Biologica,503.0,88,estadisticas_med_II_07.pdf,4015
Medellín,Ingeniería Biológica,2008-1,I,Regular,Medellín,,,Ingenieria Biologica,565.0,76,estadisticas_med_I_08.pdf,4016
Medellín,Ingeniería Biológica,2008-2,II,Regular,Medellín,,,Ingeniería Biológica,501.0863,84,estadisticas_med_II_08.pdf,4017
Medellín,Ingeniería Biológica,2009-1,I,Regular,Medellín,,,Ingeniería Biológica,587.94,91,estadisticas_med_I_09.pdf,4018
Medellín,Ingeniería Biológica,2009-2,II,Regular,Medellín,,,Ingenieria Biológica,505.1057,64,092-regulares-y-MBP-web-MED.pdf,4019
Medellín,Ingeniería Biológica,2010-1,I,Regular,Medellín,,,Ingeniería Biológica,565.4304,102,101-regulares-y-MBP-web-MED.pdf,4020
Medellín,Ingeniería Biológica,2010-2,II,Regular,Medellín,,,Ingeniería Biológica,500.1488,76,102-regulares-y-MBP-web-MED.pdf,4021
Medellín,Ingeniería Biológica,2011-1,I,Regular,Medellín,,,Ingeniería Biológica,602.2662,75,111-regulares-y-MBP-web-MED1.pdf,4022
Medellín,Ingeniería Biológica,2011-2,II,Regular,Medellín,,,Ingeniería Biológica,543.0026,75,112-regulares-y-MBP-web-MED.pdf,4023
Medellín,Ingeniería Biológica,2012-2,II,Regular,Medellín,,,Ingenieria Biologica,550.0205,75,122-regulares-y-MBP-web-MED.pdf,4025
Medellín,Ingeniería Biológica,2013-1,I,Regular,Medellín,,,Ingenieria Biologica,600.5959,77,131-regulares-y-MBP-web-Med.pdf,4026
Medellín,Ingeniería Biológica,2013-2,II,Regular,Medellín,,,Ingeniería Biológica,600.135,65,132-regulares-y-MBP-web-Med.pdf,4027
Medellín,Ingeniería Biológica,2014-1,I,Regular,Medellín,,,Ingeniería Biológica,647.3311,62,141-regulares-y-MBPMed.pdf,4028
Medellín,Ingeniería Biológica,2014-2,II,Regular,Medellín,,,Ingeniería Biológica,569.7455,69,142-regulares-y-MBPMed.pdf,4029
Medellín,Ingeniería Biológica,2015-1,I,Regular,Medellín,,,Ingeniería Biológica,605.2911,76,151_regulares_y_MBPMed.pdf,4030
Medellín,Ingeniería Biológica,2015-2,II,Regular,Medellín,,,Ingeniería Biológica,565.8318,69,152_regulares_y_MBPMed.pdf,4031
Medellín,Ingeniería Biológica,2016-1,I,Regular,Medellín,,,Ingeniería Biológica,612.7763,80,161_regulares_y_MBPMed.pdf,4032
Medellín,Ingeniería Biológica,2016-2,II,Regular,Medellín,,,Ingeniería Biológica,540.8949,65,162_regulares_y_MBPMed.pdf,4033
Medellín,Ingeniería Biológica,2017-1,I,Regular,Medellín,,,Ingeniería Biológica,616.3993,68,171_regulares_y_MBPMed.pdf,4034
Medellín,Ingeniería Biológica,2017-2,II,Regular,Medellín,,,Ingeniería Biológica,538.05,68,172_regulares_y_MBPMedellin.pdf,4035
Medellín,Ingeniería Biológica,2018-1,I,Regular,Medellín,,,Ingeniería Biológica,627.503,71,181_regulares_y_MBPMedellin.pdf,4036
Medellín,Ingeniería Biológica,2018-2,II,Regular,Medellín,,,Ingeniería Biológica,556.1498,72,182_regulares_y_MBP_Medellin.pdf,4037
Medellín,Ingeniería Biológica,2019-1,I,Regular,Medellín,,,Ingeniería Biológica,629.4513,72,191_regulares_y_MBP_Medellin.pdf,4038
